player_url,fifa_version,short_name,long_name,Team,league_name,nationality_name,alpha_3_code,picture_url,local_image_path
https://sofifa.com/player/251352/jacob-shaffelburg/240002,24.0,J. Shaffelburg,Jacob Shaffelburg,Nashville SC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/251/352/24_360.png,plotly-dash/assets/playersImage/Jacob_Shaffelburg_Nashville_SC.png
https://sofifa.com/player/189508/victor-vazquez-solsona/240002,24.0,Víctor Vázquez,Víctor Vázquez Solsona,Toronto FC,Major League Soccer,Spain,ESP,https://cdn.sofifa.net/players/189/508/24_360.png,plotly-dash/assets/playersImage/Víctor_Vázquez_Toronto_FC.png
https://sofifa.com/player/202220/cj-sapong/240002,24.0,C. Sapong,Charles Kwabena Sapong,Toronto FC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/202/220/24_360.png,plotly-dash/assets/playersImage/C.J._Sapong_Nashville_SC.png
https://sofifa.com/player/202220/cj-sapong/240002,24.0,C. Sapong,Charles Kwabena Sapong,Toronto FC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/202/220/24_360.png,plotly-dash/assets/playersImage/C.J._Sapong_Toronto_FC.png
https://sofifa.com/player/207783/raymon-gaddis/240002,24.0,R. Gaddis,Raymon Gaddis,Cincinnati,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/207/783/24_360.png,plotly-dash/assets/playersImage/Ray_Gaddis_FC_Cincinnati.png
https://sofifa.com/player/216346/alvas-powell/240002,24.0,A. Powell,Alvas Elvis Powell,Cincinnati,Major League Soccer,Jamaica,JAM,https://cdn.sofifa.net/players/216/346/24_360.png,plotly-dash/assets/playersImage/Alvas_Powell_FC_Cincinnati.png
https://sofifa.com/player/227998/dominique-badji/240002,24.0,D. Badji,Dominique Badji,Cincinnati,Major League Soccer,Senegal,SEN,https://cdn.sofifa.net/players/227/998/24_360.png,plotly-dash/assets/playersImage/Dominique_Badji_FC_Cincinnati.png
https://sofifa.com/player/231886/alex-muyl/240002,24.0,A. Muyl,Alex Muyl,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/231/886/24_360.png,plotly-dash/assets/playersImage/Alex_Muyl_Nashville_SC.png
https://sofifa.com/player/247351/mateusz-bogusz/240002,24.0,M. Bogusz,Mateusz Piotr Bogusz,LAFC,Major League Soccer,Poland,POL,https://cdn.sofifa.net/players/247/351/24_360.png,plotly-dash/assets/playersImage/Mateusz_Bogusz_LAFC.png
https://sofifa.com/player/262597/adilson-malanda/240002,24.0,A. Malanda,Adilson Malanda,Charlotte,Major League Soccer,France,FRA,https://cdn.sofifa.net/players/262/597/24_360.png,plotly-dash/assets/playersImage/Adilson_Malanda_Charlotte_FC.png
https://sofifa.com/player/266716/marco-antonio-angulo/240002,24.0,M. Angulo,Marco Antonio Angulo Solórzano,Cincinnati,Major League Soccer,Ecuador,ECU,https://cdn.sofifa.net/players/266/716/24_360.png,plotly-dash/assets/playersImage/Marco_Angulo_FC_Cincinnati.png
https://sofifa.com/player/256426/cameron-harper/240002,24.0,C. Harper,Cameron Harper,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/256/426/24_360.png,plotly-dash/assets/playersImage/Cameron_Harper_New_York_Red_Bulls.png
https://sofifa.com/player/237920/brandt-bronico/240002,24.0,B. Bronico,Brandt Bronico,Charlotte,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/237/920/24_360.png,plotly-dash/assets/playersImage/Brandt_Bronico_Charlotte_FC.png
https://sofifa.com/player/189514/harrison-afful/240002,24.0,H. Afful,Harrison Afful,Charlotte,Major League Soccer,Ghana,GHA,https://cdn.sofifa.net/players/189/514/24_360.png,plotly-dash/assets/playersImage/Harrison_Afful_Charlotte_FC.png
https://sofifa.com/player/197716/teal-bunbury/240002,24.0,T. Bunbury,Teal Alexander Bunbury,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/197/716/24_360.png,plotly-dash/assets/playersImage/Teal_Bunbury_Nashville_SC.png
https://sofifa.com/player/213719/alec-kann/240002,24.0,A. Kann,Alec Kann,Cincinnati,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/213/719/24_360.png,plotly-dash/assets/playersImage/Alec_Kann_FC_Cincinnati.png
https://sofifa.com/player/227362/sigurd-rosted/240002,24.0,S. Rosted,Sigurd Rosted,Toronto FC,Major League Soccer,Norway,NOR,https://cdn.sofifa.net/players/227/362/24_360.png,plotly-dash/assets/playersImage/Sigurd_Rosted_Toronto_FC.png
https://sofifa.com/player/266282/kristijan-kahlina/240002,24.0,K. Kahlina,Kristijan Kahlina,Charlotte,Major League Soccer,Croatia,CRO,https://cdn.sofifa.net/players/266/282/24_360.png,plotly-dash/assets/playersImage/Kristijan_Kahlina_Charlotte_FC.png
https://sofifa.com/player/272687/benjamin-cremaschi/240002,24.0,B. Cremaschi,Benjamin Cremaschi,Inter Miami,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/272/687/24_360.png,plotly-dash/assets/playersImage/Ben_Cremaschi_Inter_Miami_C.F..png
https://sofifa.com/player/258500/filip-krastev/240002,24.0,F. Krastev,Filip Yavorov Krastev,LAFC,Major League Soccer,Bulgaria,BUL,https://cdn.sofifa.net/players/258/500/24_360.png,plotly-dash/assets/playersImage/Filip_Krastev_LAFC.png
https://sofifa.com/player/269913/kerwin-vargas/240002,24.0,K. Vargas,Kerwin Calderón Vargas,Charlotte,Major League Soccer,Colombia,COL,https://cdn.sofifa.net/players/269/913/24_360.png,plotly-dash/assets/playersImage/Kerwin_Vargas_Charlotte_FC.png
https://sofifa.com/player/266373/ben-bender/240002,24.0,B. Bender,Benjamin Bender,Charlotte,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/266/373/24_360.png,plotly-dash/assets/playersImage/Ben_Bender_Charlotte_FC.png
https://sofifa.com/player/242302/brandon-servania/240002,24.0,B. Servania,Brandon Iván Servania,Toronto FC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/242/302/24_360.png,plotly-dash/assets/playersImage/Brandon_Servania_Toronto_FC.png
https://sofifa.com/player/247084/omir-fernandez/240002,24.0,O. Fernandez,Omir Guadalupe Fernandez Mosso,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/247/084/24_360.png,plotly-dash/assets/playersImage/Omir_Fernandez_New_York_Red_Bulls.png
https://sofifa.com/player/242199/christopher-mcvey/240002,24.0,C. McVey,Christopher McVey,Inter Miami,Major League Soccer,Sweden,SWE,https://cdn.sofifa.net/players/242/199/24_360.png,plotly-dash/assets/playersImage/Christopher_McVey_Inter_Miami_C.F..png
https://sofifa.com/player/229650/cristian-gutierrez/240002,24.0,C. Gutiérrez,Cristián Daniel Gutiérrez Zúñiga,Toronto FC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/229/650/24_360.png,plotly-dash/assets/playersImage/Cristián_Gutiérrez_Toronto_FC.png
https://sofifa.com/player/235590/pablo-sisniega/240002,24.0,P. Sisniega,Pablo Eduardo Sisniega Fink,Charlotte,Major League Soccer,Mexico,MEX,https://cdn.sofifa.net/players/235/590/24_360.png,plotly-dash/assets/playersImage/Pablo_Sisniega_Charlotte_FC.png
https://sofifa.com/player/237215/nick-depuy/240002,24.0,N. DePuy,Nick DePuy,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/237/215/24_360.png,plotly-dash/assets/playersImage/N._DePuy_Nashville_SC.png
https://sofifa.com/player/207610/ryan-meara/240002,24.0,R. Meara,Ryan Meara,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/207/610/24_360.png,plotly-dash/assets/playersImage/R._Meara_New_York_Red_Bulls.png
https://sofifa.com/player/231987/taylor-washington/240002,24.0,T. Washington,Taylor Washington,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/231/987/24_360.png,plotly-dash/assets/playersImage/Taylor_Washington_Nashville_SC.png
https://sofifa.com/player/272770/jorge-cabezas/240002,24.0,J. Cabezas,Jorge Leguín Cabezas Hurtado,New York Red Bulls,Major League Soccer,Colombia,COL,https://cdn.sofifa.net/players/272/770/24_360.png,plotly-dash/assets/playersImage/Jorge_Cabezas_New_York_Red_Bulls.png
https://sofifa.com/player/266033/daniel-edelman/240002,24.0,D. Edelman,Daniel Edelman,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/266/033/24_360.png,plotly-dash/assets/playersImage/Daniel_Edelman_New_York_Red_Bulls.png
https://sofifa.com/player/260772/wikelman-carmona/240002,24.0,W. Carmona,Wikelman José Carmona Torres,New York Red Bulls,Major League Soccer,Venezuela,VEN,https://cdn.sofifa.net/players/260/772/24_360.png,plotly-dash/assets/playersImage/Wikelman_Carmona_New_York_Red_Bulls.png
https://sofifa.com/player/254695/franco-ibarra/240002,24.0,F. Ibarra,Franco Gabriel Ibarra,Toronto FC,Major League Soccer,Argentina,ARG,https://cdn.sofifa.net/players/254/695/24_360.png,plotly-dash/assets/playersImage/Franco_Ibarra_Atlanta_United_FC.png
https://sofifa.com/player/254695/franco-ibarra/240002,24.0,F. Ibarra,Franco Gabriel Ibarra,Toronto FC,Major League Soccer,Argentina,ARG,https://cdn.sofifa.net/players/254/695/24_360.png,plotly-dash/assets/playersImage/Franco_Ibarra_Toronto_FC.png
https://sofifa.com/player/268433/kobe-franklin/240002,24.0,K. Franklin,Kobe Franklin,Toronto FC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/268/433/24_360.png,plotly-dash/assets/playersImage/Kobe_Franklin_Toronto_FC.png
https://sofifa.com/player/237550/hassan-ndam/240002,24.0,H. Ndam,Hassan Ndam,New York Red Bulls,Major League Soccer,Cameroon,CMR,https://cdn.sofifa.net/players/237/550/24_360.png,plotly-dash/assets/playersImage/Hassan_Ndam_New_York_Red_Bulls.png
https://sofifa.com/player/250849/jan-sobocinski/240002,24.0,J. Sobociński,Jan Sobociński,Charlotte,Major League Soccer,Poland,POL,https://cdn.sofifa.net/players/250/849/24_360.png,plotly-dash/assets/playersImage/Jan_Sobociński_Charlotte_FC.png
https://sofifa.com/player/255031/robbie-robinson/240002,24.0,R. Robinson,Robbie Robinson Belmar,Inter Miami,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/255/031/24_360.png,plotly-dash/assets/playersImage/Robbie_Robinson_Inter_Miami_C.F..png
https://sofifa.com/player/260679/aime-mabika/240002,24.0,A. Mabika,Aimé Mabika,Toronto FC,Major League Soccer,Zambia,ZAM,https://cdn.sofifa.net/players/260/679/24_360.png,plotly-dash/assets/playersImage/Aimé_Mabika_Toronto_FC.png
https://sofifa.com/player/239826/orrin-mckinze-gaines/240002,24.0,O. Gaines,Orrin McKinze Gaines II,Charlotte,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/239/826/24_360.png,plotly-dash/assets/playersImage/McKinze_Gaines_Charlotte_FC.png
https://sofifa.com/player/255033/dylan-nealis/240002,24.0,D. Nealis,Dylan Nealis,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/255/033/24_360.png,plotly-dash/assets/playersImage/Dylan_Nealis_New_York_Red_Bulls.png
https://sofifa.com/player/52326/eldin-jakupovic/240002,24.0,E. Jakupović,Eldin Jakupović,LAFC,Major League Soccer,Switzerland,SUI,https://cdn.sofifa.net/players/052/326/24_360.png,plotly-dash/assets/playersImage/Eldin_Jakupović_LAFC.png
https://sofifa.com/player/188107/adama-diomande/240002,24.0,A. Diomande,Adama Valentin Diomande,Toronto FC,Major League Soccer,Norway,NOR,https://cdn.sofifa.net/players/188/107/24_360.png,plotly-dash/assets/playersImage/Adama_Diomande_Toronto_FC.png
https://sofifa.com/player/211581/shane-oneill/240002,24.0,S. O'Neill,Shane Edward O'Neill,Toronto FC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/211/581/24_360.png,plotly-dash/assets/playersImage/Shane_O'Neill_Toronto_FC.png
https://sofifa.com/player/271195/elias-manoel/240002,24.0,Elias Manoel,Elias Manoel Alves de Paula,New York Red Bulls,Major League Soccer,Brazil,BRA,https://cdn.sofifa.net/players/271/195/24_360.png,plotly-dash/assets/playersImage/Elias_Manoel_New_York_Red_Bulls.png
https://sofifa.com/player/255177/brian-anunga/240002,24.0,B. Anunga,Brian Anunga,Nashville SC,Major League Soccer,Cameroon,CMR,https://cdn.sofifa.net/players/255/177/24_360.png,plotly-dash/assets/playersImage/Brian_Anunga_Nashville_SC.png
https://sofifa.com/player/266717/lukas-macnaughton/240002,24.0,L. MacNaughton,Lukas MacNaughton,Nashville SC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/266/717/24_360.png,plotly-dash/assets/playersImage/Lukas_MacNaughton_Nashville_SC.png
https://sofifa.com/player/266717/lukas-macnaughton/240002,24.0,L. MacNaughton,Lukas MacNaughton,Nashville SC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/266/717/24_360.png,plotly-dash/assets/playersImage/Lukas_MacNaughton_Toronto_FC.png
https://sofifa.com/player/200671/victor-ulloa/240002,24.0,V. Ulloa,Victor Ulloa,Inter Miami,Major League Soccer,Mexico,MEX,https://cdn.sofifa.net/players/200/671/24_360.png,plotly-dash/assets/playersImage/Victor_Ulloa_Inter_Miami_C.F..png
https://sofifa.com/player/243459/tom-barlow/240002,24.0,T. Barlow,Tom Barlow,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/243/459/24_360.png,plotly-dash/assets/playersImage/Tom_Barlow_New_York_Red_Bulls.png
https://sofifa.com/player/268130/ian-murphy/240002,24.0,I. Murphy,Ian Murphy,Cincinnati,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/268/130/24_360.png,plotly-dash/assets/playersImage/Ian_Murphy_FC_Cincinnati.png
https://sofifa.com/player/240388/nebiyou-perry/240002,24.0,N. Perry,Nebiyou Perry,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/240/388/24_360.png,plotly-dash/assets/playersImage/N._Perry_Nashville_SC.png
https://sofifa.com/player/255335/jahkeele-marshall-rutty/240002,24.0,J. Marshall-Rutty,Jahkeele Marshall-Rutty,Toronto FC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/255/335/24_360.png,plotly-dash/assets/playersImage/Jahkeele_Marshall-Rutty_Toronto_FC.png
https://sofifa.com/player/274664/hamady-diop/240002,24.0,H. Diop,Hamady Diop,Charlotte,Major League Soccer,Senegal,SEN,https://cdn.sofifa.net/players/274/664/24_360.png,plotly-dash/assets/playersImage/Hamady_Diop_Charlotte_FC.png
https://sofifa.com/player/265988/vinicius-silveira-de-mello/240002,24.0,Vinicius Mello,Vinicius Silveira de Mello,Charlotte,Major League Soccer,Brazil,BRA,https://cdn.sofifa.net/players/265/988/24_360.png,plotly-dash/assets/playersImage/Vinicius_Mello_Charlotte_FC.png
https://sofifa.com/player/260918/tomas-romero/240002,24.0,T. Romero,Tomas Lían Romero Keubler,Toronto FC,Major League Soccer,El Salvador,SLV,https://cdn.sofifa.net/players/260/918/24_360.png,plotly-dash/assets/playersImage/Tomas_Romero_Toronto_FC.png
https://sofifa.com/player/266615/deandre-kerr/240002,24.0,D. Kerr,Deandre Kerr,Toronto FC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/266/615/24_360.png,plotly-dash/assets/playersImage/Deandre_Kerr_Toronto_FC.png
https://sofifa.com/player/237399/evan-louro/240002,24.0,E. Louro,Evan Michael Louro,Cincinnati,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/237/399/24_360.png,plotly-dash/assets/playersImage/E._Louro_Cincinnati.png
https://sofifa.com/player/247448/greg-ranjitsingh/240002,24.0,G. Ranjitsingh,Gregory Ranjitsingh,Toronto FC,Major League Soccer,Trinidad and Tobago,TRI,https://cdn.sofifa.net/players/247/448/24_360.png,plotly-dash/assets/playersImage/Greg_Ranjitsingh_Toronto_FC.png
https://sofifa.com/player/267874/george-marks/240002,24.0,G. Marks,George Marks,Charlotte,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/267/874/24_360.png,plotly-dash/assets/playersImage/George_Marks_Charlotte_FC.png
https://sofifa.com/player/267801/ryan-sailor/240002,24.0,R. Sailor,Ryan Sailor,Inter Miami,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/267/801/24_360.png,plotly-dash/assets/playersImage/Ryan_Sailor_Inter_Miami_C.F..png
https://sofifa.com/player/239993/abraham-romero/240002,24.0,A. Romero,Abraham Romero,LAFC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/239/993/24_360.png,plotly-dash/assets/playersImage/A._Romero_LAFC.png
https://sofifa.com/player/261874/josh-bauer/240002,24.0,J. Bauer,Josh Bauer,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/261/874/24_360.png,plotly-dash/assets/playersImage/Josh_Bauer_Nashville_SC.png
https://sofifa.com/player/247753/ethan-zubak/240002,24.0,E. Zubak,Ethan Zubak,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/247/753/24_360.png,plotly-dash/assets/playersImage/Ethan_Zubak_Nashville_SC.png
https://sofifa.com/player/256111/elliot-panicco/240002,24.0,E. Panicco,Elliot Panicco,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/256/111/24_360.png,plotly-dash/assets/playersImage/Elliot_Panicco_Nashville_SC.png
https://sofifa.com/player/267796/serge-ngoma/240002,24.0,S. Ngoma,Serge Ngoma,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/267/796/24_360.png,plotly-dash/assets/playersImage/S._Ngoma_New_York_Red_Bulls.png
https://sofifa.com/player/275253/david-ruiz/240002,24.0,D. Ruiz,David Ruiz,Inter Miami,Major League Soccer,Honduras,HON,https://cdn.sofifa.net/players/275/253/24_360.png,plotly-dash/assets/playersImage/David_Ruiz_Inter_Miami_C.F..png
https://sofifa.com/player/260732/ian-fray/240002,24.0,I. Fray,Ian Fray,Inter Miami,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/260/732/24_360.png,plotly-dash/assets/playersImage/Ian_Fray_Inter_Miami_C.F..png
https://sofifa.com/player/272813/jayden-reid/240002,24.0,J. Reid,Jayden Reid,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/272/813/24_360.png,plotly-dash/assets/playersImage/Jayden_Reid_New_York_Red_Bulls.png
https://sofifa.com/player/262209/erik-duenas/240002,24.0,E. Dueñas,Erik Dueñas,LAFC,Major League Soccer,Mexico,MEX,https://cdn.sofifa.net/players/262/209/24_360.png,plotly-dash/assets/playersImage/Erik_Duenas_LAFC.png
https://sofifa.com/player/267872/noah-allen/240002,24.0,N. Allen,Noah Allen,Inter Miami,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/267/872/24_360.png,plotly-dash/assets/playersImage/Noah_Allen_Inter_Miami_C.F..png
https://sofifa.com/player/270963/matthew-nocita/240002,24.0,M. Nocita,Matthew Nocita,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/270/963/24_360.png,plotly-dash/assets/playersImage/Matt_Nocita_New_York_Red_Bulls.png
https://sofifa.com/player/263995/daniel-crisostomo/240002,24.0,D. Crisostomo,Daniel Crisostomo,LAFC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/263/995/24_360.png,plotly-dash/assets/playersImage/Daniel_Crisostomo_LAFC.png
https://sofifa.com/player/263679/arquimides-ordonez/240002,24.0,A. Ordoñez,Arquimides Ordoñez,Cincinnati,Major League Soccer,Guatemala,GUA,https://cdn.sofifa.net/players/263/679/24_360.png,plotly-dash/assets/playersImage/Arquimides_Ordonez_FC_Cincinnati.png
https://sofifa.com/player/273548/peter-stroud/240002,24.0,P. Stroud,Peter Stroud,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/273/548/24_360.png,plotly-dash/assets/playersImage/Peter_Stroud_New_York_Red_Bulls.png
https://sofifa.com/player/274976/alonso-coello/240002,24.0,A. Coello,Alonso Coello Camarero,Toronto FC,Major League Soccer,Spain,ESP,https://cdn.sofifa.net/players/274/976/24_360.png,plotly-dash/assets/playersImage/Alonso_Coello_Toronto_FC.png
https://sofifa.com/player/256106/luke-haakenson/240002,24.0,L. Haakenson,Luke Haakenson,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/256/106/24_360.png,plotly-dash/assets/playersImage/Luke_Haakenson_Nashville_SC.png
https://sofifa.com/player/257205/harvey-neville/240002,24.0,H. Neville,Harvey Neville,Inter Miami,Major League Soccer,Republic of Ireland,IRL,https://cdn.sofifa.net/players/257/205/24_360.png,plotly-dash/assets/playersImage/Harvey_Neville_Inter_Miami_C.F..png
https://sofifa.com/player/261022/bento-estrela/240002,24.0,B. Estrela,Bento Estrela,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/261/022/24_360.png,plotly-dash/assets/playersImage/B._Estrela_New_York_Red_Bulls.png
https://sofifa.com/player/261639/curtis-ofori/240002,24.0,C. Ofori,Curtis Ofori,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/261/639/24_360.png,plotly-dash/assets/playersImage/C._Ofori_New_York_Red_Bulls.png
https://sofifa.com/player/259291/christian-torres/240002,24.0,C. Torres,Christian Dominick Torres,LAFC,Major League Soccer,Mexico,MEX,https://cdn.sofifa.net/players/259/291/24_360.png,plotly-dash/assets/playersImage/C._Torres_LAFC.png
https://sofifa.com/player/272667/hugo-mbongue/240002,24.0,H. Mbongue,Hugo Mbongue,Toronto FC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/272/667/24_360.png,plotly-dash/assets/playersImage/Hugo-Hilaire_Mbongue_Mbongue_Toronto_FC.png
https://sofifa.com/player/271109/ahmed-longmire/240002,24.0,A. Longmire,Ahmed Longmire,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/271/109/24_360.png,plotly-dash/assets/playersImage/A._Longmire_Nashville_SC.png
https://sofifa.com/player/267636/cj-dos-santos/240002,24.0,C. dos Santos,CJ dos Santos,Inter Miami,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/267/636/24_360.png,plotly-dash/assets/playersImage/C.J._dos_Santos_Inter_Miami_C.F..png
https://sofifa.com/player/274685/patrick-agyemang/240002,24.0,P. Agyemang,Patrick Agyemang,Charlotte,Major League Soccer,Ghana,GHA,https://cdn.sofifa.net/players/274/685/24_360.png,plotly-dash/assets/playersImage/Patrick_Agyemang_Charlotte_FC.png
https://sofifa.com/player/269091/themi-antonoglou/240002,24.0,T. Antonoglou,Themi Antonoglou,Toronto FC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/269/091/24_360.png,plotly-dash/assets/playersImage/Themi_Antonoglou_Toronto_FC.png
https://sofifa.com/player/277916/luka-gavran/240002,24.0,L. Gavran,Luka Gavran,Toronto FC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/277/916/24_360.png,plotly-dash/assets/playersImage/Luka_Gavran_Toronto_FC.png
https://sofifa.com/player/275469/jordan-faria/240002,24.0,J. Faria,Jordan Faria,Toronto FC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/275/469/24_360.png,plotly-dash/assets/playersImage/Jordan_Faria_Toronto_FC.png
https://sofifa.com/player/256274/laurence-wyke/240002,24.0,L. Wyke,Laurence Wyke,Nashville SC,Major League Soccer,England,ENG,https://cdn.sofifa.net/players/256/274/24_360.png,plotly-dash/assets/playersImage/L._Wyke_Nashville_SC.png
https://sofifa.com/player/262210/antonio-leone/240002,24.0,A. Leone,Antonio Jeremiah Leone,LAFC,Major League Soccer,Mexico,MEX,https://cdn.sofifa.net/players/262/210/24_360.png,plotly-dash/assets/playersImage/A._Leone_LAFC.png
https://sofifa.com/player/264366/julian-gaines/240002,24.0,J. Gaines,Julian Gaines,LAFC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/264/366/24_360.png,plotly-dash/assets/playersImage/Julian_Gaines_LAFC.png
https://sofifa.com/player/270066/steven-sserwadda/240002,24.0,S. Sserwadda,Steven Sserwadda,New York Red Bulls,Major League Soccer,Uganda,UGA,https://cdn.sofifa.net/players/270/066/24_360.png,plotly-dash/assets/playersImage/S._Sserwadda_New_York_Red_Bulls.png
https://sofifa.com/player/261232/bret-halsey/240002,24.0,B. Halsey,Bret Halsey,Cincinnati,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/261/232/24_360.png,plotly-dash/assets/playersImage/Bret_Halsey_FC_Cincinnati.png
https://sofifa.com/player/267787/anthony-marcucci/240002,24.0,A. Marcucci,Anthony Marcucci,New York Red Bulls,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/267/787/24_360.png,plotly-dash/assets/playersImage/A._Marcucci_New_York_Red_Bulls.png
https://sofifa.com/player/276497/lazar-stefanovic/240002,24.0,L. Stefanović,Lazar Stefanović,Toronto FC,Major League Soccer,Canada,CAN,https://cdn.sofifa.net/players/276/497/24_360.png,plotly-dash/assets/playersImage/Lazar_Stefanovic_Toronto_FC.png
https://sofifa.com/player/266281/chris-hegardt/240002,24.0,C. Hegardt,Christopher Hegardt,Charlotte,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/266/281/24_360.png,plotly-dash/assets/playersImage/Chris_Hegardt_Charlotte_FC.png
https://sofifa.com/player/277622/joey-skinner/240002,24.0,J. Skinner,Joey Skinner,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/277/622/24_360.png,plotly-dash/assets/playersImage/J._Skinner_Nashville_SC.png
https://sofifa.com/player/275977/yekeson-subah/240002,24.0,Y. Subah,Yekeson Subah,LAFC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/275/977/24_360.png,plotly-dash/assets/playersImage/Yekeson_Subah_LAFC.png
https://sofifa.com/player/272817/brandon-cambridge/240002,24.0,B. Cambridge,Brandon Cambridge,Charlotte,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/272/817/24_360.png,plotly-dash/assets/playersImage/Brandon_Cambridge_Charlotte_FC.png
https://sofifa.com/player/274541/isaiah-foster/240002,24.0,I. Foster,Isaiah Foster,Cincinnati,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/274/541/24_360.png,plotly-dash/assets/playersImage/I._Foster_Cincinnati.png
https://sofifa.com/player/274534/andrew-privett/240002,24.0,A. Privett,Andrew Privett,Charlotte,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/274/534/24_360.png,plotly-dash/assets/playersImage/Andrew_Privett_Charlotte_FC.png
https://sofifa.com/player/274539/joey-akpunonu/240002,24.0,J. Akpunonu,Joey Akpunonu,Cincinnati,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/274/539/24_360.png,plotly-dash/assets/playersImage/Joey_Akpunonu_FC_Cincinnati.png
https://sofifa.com/player/275115/benjamin-martino/240002,24.0,B. Martino,Benjamin Martino,Nashville SC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/275/115/24_360.png,plotly-dash/assets/playersImage/B._Martino_Nashville_SC.png
https://sofifa.com/player/275365/cole-jensen/240002,24.0,C. Jensen,Cole Jensen,Inter Miami,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/275/365/24_360.png,plotly-dash/assets/footballer.png
https://sofifa.com/player/276215/diego-rosales/240002,24.0,D. Rosales,Diego Rosales,LAFC,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/276/215/24_360.png,plotly-dash/assets/playersImage/D._Rosales_LAFC.png
https://sofifa.com/player/274269/paul-walters/240002,24.0,P. Walters,Paul Walters,Cincinnati,Major League Soccer,United States,USA,https://cdn.sofifa.net/players/274/269/24_360.png,plotly-dash/assets/playersImage/P._Walters_Cincinnati.png
