game,team,player,game_id,player_id,reason,status
2023-07-16 Colorado Rapids-Houston Dynamo FC,Houston Dynamo FC,Tate Schmitt,1702033,371299,injured,Out
2023-07-16 Colorado Rapids-Houston Dynamo FC,Houston Dynamo FC,Teenage Hadebe,1702033,332944,injured,Out
2023-07-16 FC Cincinnati-Nashville SC,FC Cincinnati,Brandon Vazquez,1701984,298709,international duty,Out
2023-07-16 FC Cincinnati-Nashville SC,FC Cincinnati,Dominique Badji,1701984,270584,injured,Out
2023-07-16 FC Cincinnati-Nashville SC,FC Cincinnati,Gerardo Valenzuela,1701984,482846,injured,Out
2023-07-16 FC Cincinnati-Nashville SC,FC Cincinnati,Matt Miazga,1701984,131999,international duty,Out
2023-07-16 FC Cincinnati-Nashville SC,FC Cincinnati,Yuya Kubo,1701984,109664,injured doubtful,Doubtful
2023-07-16 FC Cincinnati-Nashville SC,Nashville SC,Aníbal Godoy,1701984,111779,international duty,Out
2023-07-16 FC Cincinnati-Nashville SC,Nashville SC,Jack Maher,1701984,398009,injured doubtful,Doubtful
2023-07-16 FC Cincinnati-Nashville SC,Nashville SC,Nick DePuy,1701984,334518,injured,Out
2023-07-16 Minnesota United-Los Angeles FC,Los Angeles FC,Aaron Long,1701979,249916,international duty,Out
2023-07-16 Minnesota United-Los Angeles FC,Los Angeles FC,Jesús Murillo,1701979,403927,injured,Out
2023-07-16 Minnesota United-Los Angeles FC,Los Angeles FC,Maxime Crépeau,1701979,137263,injured,Out
2023-07-16 Minnesota United-Los Angeles FC,Los Angeles FC,Sergi Palencia,1701979,362498,injured,Out
2023-07-16 Minnesota United-Los Angeles FC,Minnesota United,Emmanuel Iwe,1701979,477531,injured doubtful,Doubtful
2023-07-16 Minnesota United-Los Angeles FC,Minnesota United,Franco Fragapane,1701979,141087,injured doubtful,Doubtful
2023-07-16 Minnesota United-Los Angeles FC,Minnesota United,Jeong Sang-Bin,1701979,450274,injured doubtful,Doubtful
2023-07-16 Minnesota United-Los Angeles FC,Minnesota United,Kemar Lawrence,1701979,143345,international duty,Out
2023-07-16 Minnesota United-Los Angeles FC,Minnesota United,Robin Lod,1701979,137533,injured,Out
2023-07-16 Minnesota United-Los Angeles FC,Minnesota United,Ryen Jiba,1701979,471103,injured,Out
2023-07-16 Portland Timbers-Columbus Crew,Columbus Crew,Cucho Hernández,1701981,362501,suspended,Out
2023-07-16 Portland Timbers-Columbus Crew,Columbus Crew,Will Sands,1701981,433495,injured,Out
2023-07-16 Portland Timbers-Columbus Crew,Portland Timbers,Dairon Asprilla,1701981,270806,injured,Out
2023-07-16 Portland Timbers-Columbus Crew,Portland Timbers,David Ayala,1701981,389242,injured,Out
2023-07-16 Portland Timbers-Columbus Crew,Portland Timbers,Eryk Williamson,1701981,358518,injured,Out
2023-07-16 Portland Timbers-Columbus Crew,Portland Timbers,Evander,1701981,323490,injured doubtful,Doubtful
2023-07-16 Portland Timbers-Columbus Crew,Portland Timbers,Hunter Sulte,1701981,414231,injured,Out
2023-07-16 Portland Timbers-Columbus Crew,Portland Timbers,Sebastián Blanco,1701981,24957,injured,Out
2023-07-16 Portland Timbers-Columbus Crew,Portland Timbers,Yimmi Chará,1701981,97041,injured,Out
2023-07-16 Real Salt Lake-New York Red Bulls,New York Red Bulls,Cory Burke,1701980,300051,international duty,Out
2023-07-16 Real Salt Lake-New York Red Bulls,New York Red Bulls,Dru Yearwood,1701980,342789,injured doubtful,Doubtful
2023-07-16 Real Salt Lake-New York Red Bulls,New York Red Bulls,Elias Manoel,1701980,426547,injured doubtful,Doubtful
2023-07-16 Real Salt Lake-New York Red Bulls,New York Red Bulls,John Tolkin,1701980,393135,international duty,Out
2023-07-16 Real Salt Lake-New York Red Bulls,New York Red Bulls,Lewis Morgan,1701980,364232,injured,Out
2023-07-16 Real Salt Lake-New York Red Bulls,New York Red Bulls,Serge Ngoma,1701980,433519,injured,Out
2023-07-16 Real Salt Lake-New York Red Bulls,New York Red Bulls,Steven Sserwadda,1701980,440156,injured,Out
2023-07-16 Real Salt Lake-New York Red Bulls,Real Salt Lake,Erik Holt,1701980,371974,injured,Out
2023-07-16 Real Salt Lake-New York Red Bulls,Real Salt Lake,Jefferson Savarino,1701980,337817,injured doubtful,Doubtful
2023-07-16 Real Salt Lake-New York Red Bulls,Real Salt Lake,Maikel Chang,1701980,393100,injured doubtful,Doubtful
2023-07-16 Real Salt Lake-New York Red Bulls,Real Salt Lake,Marcelo Silva,1701980,51017,injured doubtful,Doubtful
2023-07-16 Real Salt Lake-New York Red Bulls,Real Salt Lake,Zack Farnsworth,1701980,448622,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,FC Dallas,Ema Twumasi,1701982,358965,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,FC Dallas,Geovane Jesus,1701982,467998,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,FC Dallas,Jesús Jiménez,1701982,433504,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,FC Dallas,José Martínez,1701982,313121,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,FC Dallas,Paul Arriola,1701982,132631,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,FC Dallas,Paxton Pomykal,1701982,328380,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,FC Dallas,Tarik Scott,1701982,474793,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,Seattle Sounders FC,Ethan Dobbelaere,1701982,396103,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,Seattle Sounders FC,Kelyn Rowe,1701982,111954,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,Seattle Sounders FC,Sota Kitahara,1701982,462097,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,Seattle Sounders FC,Stefan Frei,1701982,72630,injured,Out
2023-07-16 Seattle Sounders FC-FC Dallas,Seattle Sounders FC,Xavier Arreaga,1701982,375466,injured,Out
2023-07-16 St. Louis City-Inter Miami CF,Inter Miami CF,Corentin Jean,1702030,118351,injured,Out
2023-07-16 St. Louis City-Inter Miami CF,Inter Miami CF,DeAndre Yedlin,1702030,126958,international duty,Out
2023-07-16 St. Louis City-Inter Miami CF,Inter Miami CF,Franco Negri,1702030,323654,injured,Out
2023-07-16 St. Louis City-Inter Miami CF,Inter Miami CF,Gregore,1702030,355710,injured,Out
2023-07-16 St. Louis City-Inter Miami CF,Inter Miami CF,Jean Mota,1702030,110601,injured,Out
2023-07-16 St. Louis City-Inter Miami CF,Inter Miami CF,Kamal Miller,1702030,371016,international duty,Out
2023-07-16 St. Louis City-Inter Miami CF,Inter Miami CF,Ryan Sailor,1702030,438106,injured doubtful,Doubtful
2023-07-16 St. Louis City-Inter Miami CF,St. Louis City,Eduard Löwen,1702030,334739,injured doubtful,Doubtful
2023-07-16 St. Louis City-Inter Miami CF,St. Louis City,Joakim Nilsson,1702030,320565,injured,Out
2023-07-16 St. Louis City-Inter Miami CF,St. Louis City,João Klauss,1702030,383808,injured,Out
2023-07-16 Vancouver Whitecaps-LA Galaxy,LA Galaxy,Chicharito,1702174,35003,injured,Out
2023-07-16 Vancouver Whitecaps-LA Galaxy,LA Galaxy,Jonathan Bond,1702174,81979,injured doubtful,Doubtful
2023-07-16 Vancouver Whitecaps-LA Galaxy,LA Galaxy,Martín Cáceres,1702174,30635,injured,Out
2023-07-16 Vancouver Whitecaps-LA Galaxy,LA Galaxy,Memo Rodríguez,1702174,270783,injured,Out
2023-07-16 Vancouver Whitecaps-LA Galaxy,Vancouver Whitecaps,Ali Ahmed,1702174,437419,injured,Out
2023-07-16 Vancouver Whitecaps-LA Galaxy,Vancouver Whitecaps,Javain Brown,1702174,414195,international duty,Out
2023-08-20 Columbus Crew-FC Cincinnati,Columbus Crew,Will Sands,1701983,433495,injured,Out
2023-08-20 Columbus Crew-FC Cincinnati,FC Cincinnati,Dominique Badji,1701983,270584,injured,Out
2023-08-20 Columbus Crew-FC Cincinnati,FC Cincinnati,Gerardo Valenzuela,1701983,482846,injured,Out
2023-08-20 Columbus Crew-FC Cincinnati,FC Cincinnati,Matt Miazga,1701983,131999,suspended,Out
2023-08-20 Columbus Crew-FC Cincinnati,FC Cincinnati,Sergio Santos,1701983,371011,injured,Out
2023-08-20 Columbus Crew-FC Cincinnati,FC Cincinnati,Stiven Jimenez,1701983,462801,injured,Out
2023-08-20 Columbus Crew-FC Cincinnati,FC Cincinnati,Yerson Mosquera,1701983,425060,injured doubtful,Doubtful
2023-08-20 New York City FC-Minnesota United,Minnesota United,Kervin Arriaga,1702060,433488,injured,Out
2023-08-20 New York City FC-Minnesota United,Minnesota United,Robin Lod,1702060,137533,injured,Out
2023-08-20 New York City FC-Minnesota United,Minnesota United,Ryen Jiba,1702060,471103,injured,Out
2023-08-20 New York Red Bulls-DC United,DC United,Andy Najar,1702062,85015,injured doubtful,Doubtful
2023-08-20 New York Red Bulls-DC United,DC United,Martín Rodríguez,1702062,101584,injured,Out
2023-08-20 New York Red Bulls-DC United,DC United,Mateusz Klich,1702062,69638,suspended,Out
2023-08-20 New York Red Bulls-DC United,DC United,Mohanad Jeahze,1702062,321201,injured,Out
2023-08-20 New York Red Bulls-DC United,DC United,Theodore Ku-DiPietro,1702062,434633,injured doubtful,Doubtful
2023-08-20 New York Red Bulls-DC United,DC United,Yamil Asad,1702062,129211,injured doubtful,Doubtful
2023-08-20 New York Red Bulls-DC United,New York Red Bulls,Cory Burke,1702062,300051,injured,Out
2023-08-20 New York Red Bulls-DC United,New York Red Bulls,Dylan Nealis,1702062,393386,injured,Out
2023-08-20 New York Red Bulls-DC United,New York Red Bulls,Steven Sserwadda,1702062,440156,injured,Out
2023-08-20 Toronto FC-CF Montreal,CF Montreal,Romell Quioto,1702176,334513,injured,Out
2023-08-20 Toronto FC-CF Montreal,Toronto FC,C.J. Sapong,1702176,99310,injured doubtful,Doubtful
2023-08-20 Toronto FC-CF Montreal,Toronto FC,Cristián Gutiérrez,1702176,393110,injured,Out
2023-08-20 Toronto FC-CF Montreal,Toronto FC,Greg Ranjitsingh,1702176,371019,injured doubtful,Doubtful
2023-08-20 Toronto FC-CF Montreal,Toronto FC,Latif Blessing,1702176,334512,injured doubtful,Doubtful
2023-08-20 Toronto FC-CF Montreal,Toronto FC,Lorenzo Insigne,1702176,83390,injured doubtful,Doubtful
2023-08-20 Toronto FC-CF Montreal,Toronto FC,Michael Bradley,1702176,22825,injured,Out
2023-08-20 Toronto FC-CF Montreal,Toronto FC,Sean Johnson,1702176,84988,injured,Out
2023-08-20 Toronto FC-CF Montreal,Toronto FC,Víctor Vázquez,1702176,35667,injured,Out
2023-08-21 Chicago Fire FC-Orlando City,Chicago Fire FC,Chris Brady,1702002,414483,injured,Out
2023-08-21 Chicago Fire FC-Orlando City,Chicago Fire FC,Chris Mueller,1702002,354031,injured,Out
2023-08-21 Chicago Fire FC-Orlando City,Chicago Fire FC,Javier Casas,1702002,396246,injured,Out
2023-08-21 Chicago Fire FC-Orlando City,Chicago Fire FC,Rafael Czichos,1702002,115172,suspended,Out
2023-08-21 Chicago Fire FC-Orlando City,Orlando City,Gastón González,1702002,379161,injured doubtful,Doubtful
2023-08-21 Chicago Fire FC-Orlando City,Orlando City,Michael Halliday,1702002,402978,injured doubtful,Doubtful
2023-08-21 Houston Dynamo FC-Portland Timbers,Houston Dynamo FC,Ifunanyachi Achara,1702056,393390,injured,Out
2023-08-21 Houston Dynamo FC-Portland Timbers,Houston Dynamo FC,Tate Schmitt,1702056,371299,injured,Out
2023-08-21 Houston Dynamo FC-Portland Timbers,Houston Dynamo FC,Teenage Hadebe,1702056,332944,injured,Out
2023-08-21 Houston Dynamo FC-Portland Timbers,Portland Timbers,David Ayala,1702056,389242,injured,Out
2023-08-21 Houston Dynamo FC-Portland Timbers,Portland Timbers,Diego Chará,1702056,24698,suspended,Out
2023-08-21 Houston Dynamo FC-Portland Timbers,Portland Timbers,Eryk Williamson,1702056,358518,injured,Out
2023-08-21 Houston Dynamo FC-Portland Timbers,Portland Timbers,Santiago Moreno,1702056,424005,injured,Out
2023-08-21 Houston Dynamo FC-Portland Timbers,Portland Timbers,Zac McGraw,1702056,396240,injured doubtful,Doubtful
2023-08-21 Seattle Sounders FC-Atlanta United,Atlanta United,Machop Chol,1701992,413707,injured,Out
2023-08-21 Seattle Sounders FC-Atlanta United,Atlanta United,Osvaldo Alonso,1701992,72567,injured,Out
2023-08-21 Seattle Sounders FC-Atlanta United,Atlanta United,Saba Lobjanidze,1701992,283761,ineligible,Out
2023-08-21 Seattle Sounders FC-Atlanta United,Seattle Sounders FC,Cristian Roldan,1701992,271592,injured doubtful,Doubtful
2023-08-21 Seattle Sounders FC-Atlanta United,Seattle Sounders FC,Kelyn Rowe,1701992,111954,injured,Out
2023-08-21 Seattle Sounders FC-Atlanta United,Seattle Sounders FC,Xavier Arreaga,1701992,375466,injured doubtful,Doubtful
2023-08-21 St. Louis City-Austin FC,Austin FC,Emiliano Rigoni,1702001,133808,injured doubtful,Doubtful
2023-08-21 St. Louis City-Austin FC,Austin FC,Gyasi Zardes,1702001,126728,injured doubtful,Doubtful
2023-08-21 St. Louis City-Austin FC,Austin FC,Leo Väisänen,1702001,371961,injured doubtful,Doubtful
2023-08-21 St. Louis City-Austin FC,Austin FC,Maximiliano Urruti,1702001,125537,injured doubtful,Doubtful
2023-08-21 St. Louis City-Austin FC,Austin FC,Zan Kolmanic,1702001,412162,injured,Out
2023-08-21 St. Louis City-Austin FC,St. Louis City,Joakim Nilsson,1702001,320565,injured doubtful,Doubtful
2023-08-21 St. Louis City-Austin FC,St. Louis City,João Klauss,1702001,383808,injured,Out
2023-08-21 Vancouver Whitecaps-San Jose Earthquakes,San Jose Earthquakes,Jack Skahan,1702177,396105,injured doubtful,Doubtful
2023-08-21 Vancouver Whitecaps-San Jose Earthquakes,San Jose Earthquakes,Jackson Yueill,1702177,334010,suspended,Out
2023-08-21 Vancouver Whitecaps-San Jose Earthquakes,San Jose Earthquakes,Judson,1702177,239293,injured,Out
2023-08-21 Vancouver Whitecaps-San Jose Earthquakes,San Jose Earthquakes,Nathan,1702177,240917,injured,Out
2023-08-21 Vancouver Whitecaps-San Jose Earthquakes,San Jose Earthquakes,Oskar Agren,1702177,434258,other,Out
2023-08-21 Vancouver Whitecaps-San Jose Earthquakes,Vancouver Whitecaps,Luís Martins,1702177,108339,injured doubtful,Doubtful
2023-08-24 Los Angeles FC-Colorado Rapids,Colorado Rapids,Alex Gersbach,1701999,246375,injured,Out
2023-08-24 Los Angeles FC-Colorado Rapids,Colorado Rapids,Jack Price,1701999,105891,injured,Out
2023-08-24 Los Angeles FC-Colorado Rapids,Colorado Rapids,Jonathan Lewis,1701999,333958,injured doubtful,Doubtful
2023-08-24 Los Angeles FC-Colorado Rapids,Colorado Rapids,Michael Edwards,1701999,445156,injured,Out
2023-08-24 Los Angeles FC-Colorado Rapids,Colorado Rapids,Rafael Navarro,1701999,397829,other,Out
2023-08-24 Los Angeles FC-Colorado Rapids,Los Angeles FC,Carlos Vela,1701999,25165,injured doubtful,Doubtful
2023-08-26 Atlanta United-Nashville SC,Atlanta United,Machop Chol,1701993,413707,injured,Out
2023-08-26 Atlanta United-Nashville SC,Atlanta United,Saba Lobjanidze,1701993,283761,ineligible,Out
2023-08-26 Atlanta United-Nashville SC,Nashville SC,Fafá Picault,1701993,242785,suspended,Out
2023-08-26 Atlanta United-Nashville SC,Nashville SC,Nick DePuy,1701993,334518,injured,Out
2023-08-26 CF Montreal-New England Revolution,CF Montreal,Ariel Lassiter,1702181,286109,injured doubtful,Doubtful
2023-08-26 CF Montreal-New England Revolution,CF Montreal,Jules-Anthony Vilsaint,1702181,450213,injured doubtful,Doubtful
2023-08-26 CF Montreal-New England Revolution,CF Montreal,Romell Quioto,1702181,334513,injured,Out
2023-08-26 CF Montreal-New England Revolution,New England Revolution,Bobby Wood,1702181,132359,injured doubtful,Doubtful
2023-08-26 CF Montreal-New England Revolution,New England Revolution,Brandon Bye,1702181,354028,injured,Out
2023-08-26 CF Montreal-New England Revolution,New England Revolution,Djordje Petrovic,1702181,406564,other,Out
2023-08-26 CF Montreal-New England Revolution,New England Revolution,Dylan Borrero,1702181,402907,injured,Out
2023-08-26 CF Montreal-New England Revolution,New England Revolution,Gustavo Bou,1702181,38559,injured doubtful,Doubtful
2023-08-26 CF Montreal-New England Revolution,New England Revolution,Henry Kessler,1702181,393090,injured,Out
2023-08-26 CF Montreal-New England Revolution,New England Revolution,Maciel,1702181,414560,injured,Out
2023-08-26 Charlotte FC-Los Angeles FC,Charlotte FC,Enzo Copetti,1701994,323473,injured,Out
2023-08-26 Charlotte FC-Los Angeles FC,Charlotte FC,Pablo Sisniega,1701994,371099,injured,Out
2023-08-26 Charlotte FC-Los Angeles FC,Los Angeles FC,Diego Palacios,1701994,361789,unfit,Doubtful
2023-08-26 Charlotte FC-Los Angeles FC,Los Angeles FC,Diego Rosales,1701994,481483,injured,Out
2023-08-26 Columbus Crew-Toronto FC,Columbus Crew,Will Sands,1702179,433495,injured,Out
2023-08-26 Columbus Crew-Toronto FC,Toronto FC,Cristián Gutiérrez,1702179,393110,injured,Out
2023-08-26 Columbus Crew-Toronto FC,Toronto FC,Greg Ranjitsingh,1702179,371019,injured doubtful,Doubtful
2023-08-26 Columbus Crew-Toronto FC,Toronto FC,Latif Blessing,1702179,334512,injured doubtful,Doubtful
2023-08-26 Columbus Crew-Toronto FC,Toronto FC,Raoul Petretta,1702179,333364,suspended,Out
2023-08-26 Columbus Crew-Toronto FC,Toronto FC,Sean Johnson,1702179,84988,injured,Out
2023-08-26 DC United-Philadelphia Union,DC United,Martín Rodríguez,1701996,101584,injured,Out
2023-08-26 DC United-Philadelphia Union,DC United,Mohanad Jeahze,1701996,321201,injured,Out
2023-08-26 DC United-Philadelphia Union,DC United,Nigel Robertha,1701996,316933,injured,Out
2023-08-26 DC United-Philadelphia Union,Philadelphia Union,Julián Carranza,1701996,347863,injured doubtful,Doubtful
2023-08-26 FC Cincinnati-New York City FC,FC Cincinnati,Dominique Badji,1701995,270584,injured,Out
2023-08-26 FC Cincinnati-New York City FC,FC Cincinnati,Gerardo Valenzuela,1701995,482846,injured,Out
2023-08-26 FC Cincinnati-New York City FC,FC Cincinnati,Obinna Nwobodo,1701995,403881,suspended,Out
2023-08-26 FC Cincinnati-New York City FC,FC Cincinnati,Stiven Jimenez,1701995,462801,injured,Out
2023-08-26 FC Cincinnati-New York City FC,FC Cincinnati,Yerson Mosquera,1701995,425060,injured doubtful,Doubtful
2023-08-26 New York Red Bulls-Inter Miami CF,Inter Miami CF,Corentin Jean,1701997,118351,injured,Out
2023-08-26 New York Red Bulls-Inter Miami CF,Inter Miami CF,Edison Azcona,1701997,413765,injured,Out
2023-08-26 New York Red Bulls-Inter Miami CF,Inter Miami CF,Franco Negri,1701997,323654,injured,Out
2023-08-26 New York Red Bulls-Inter Miami CF,Inter Miami CF,Gregore,1701997,355710,injured,Out
2023-08-26 New York Red Bulls-Inter Miami CF,Inter Miami CF,Ian Fray,1701997,445274,injured,Out
2023-08-26 New York Red Bulls-Inter Miami CF,Inter Miami CF,Jean Mota,1701997,110601,injured,Out
2023-08-26 New York Red Bulls-Inter Miami CF,Inter Miami CF,Nicolás Stefanelli,1701997,303877,injured,Out
2023-08-26 New York Red Bulls-Inter Miami CF,New York Red Bulls,Cory Burke,1701997,300051,injured doubtful,Doubtful
2023-08-26 New York Red Bulls-Inter Miami CF,New York Red Bulls,Dante Vanzeir,1701997,299690,injured doubtful,Doubtful
2023-08-26 New York Red Bulls-Inter Miami CF,New York Red Bulls,Dylan Nealis,1701997,393386,injured,Out
2023-08-26 New York Red Bulls-Inter Miami CF,New York Red Bulls,Frankie Amaya,1701997,372343,injured doubtful,Doubtful
2023-08-26 New York Red Bulls-Inter Miami CF,New York Red Bulls,Jorge Cabezas,1701997,469350,unfit,Doubtful
2023-08-26 New York Red Bulls-Inter Miami CF,New York Red Bulls,Kyle Duncan,1701997,354267,suspended,Out
2023-08-26 New York Red Bulls-Inter Miami CF,New York Red Bulls,Lewis Morgan,1701997,364232,injured doubtful,Doubtful
2023-08-26 New York Red Bulls-Inter Miami CF,New York Red Bulls,Steven Sserwadda,1701997,440156,injured,Out
2023-08-26 Orlando City-St. Louis City,Orlando City,Antônio Carlos,1701998,114164,injured doubtful,Doubtful
2023-08-26 Orlando City-St. Louis City,Orlando City,Ercan Kara,1701998,404210,unfit,Doubtful
2023-08-26 Orlando City-St. Louis City,Orlando City,Gastón González,1701998,379161,injured doubtful,Doubtful
2023-08-26 Orlando City-St. Louis City,Orlando City,Michael Halliday,1701998,402978,injured doubtful,Doubtful
2023-08-26 Orlando City-St. Louis City,St. Louis City,Isak Jensen,1701998,464921,injured,Out
2023-08-26 Orlando City-St. Louis City,St. Louis City,João Klauss,1701998,383808,unfit,Doubtful
2023-08-26 Orlando City-St. Louis City,St. Louis City,Miguel Perez,1701998,475301,injured,Out
2023-08-26 Orlando City-St. Louis City,St. Louis City,Njabulo Blom,1701998,458426,suspended,Out
2023-08-26 Orlando City-St. Louis City,St. Louis City,Rasmus Alm,1701998,469664,injured doubtful,Doubtful
2023-08-27 FC Dallas-Austin FC,Austin FC,Leo Väisänen,1702003,371961,injured doubtful,Doubtful
2023-08-27 FC Dallas-Austin FC,Austin FC,Maximiliano Urruti,1702003,125537,injured doubtful,Doubtful
2023-08-27 FC Dallas-Austin FC,Austin FC,Zan Kolmanic,1702003,412162,injured,Out
2023-08-27 FC Dallas-Austin FC,FC Dallas,Tarik Scott,1702003,474793,injured,Out
2023-08-27 LA Galaxy-Chicago Fire FC,Chicago Fire FC,Chris Brady,1702028,414483,injured doubtful,Doubtful
2023-08-27 LA Galaxy-Chicago Fire FC,Chicago Fire FC,Chris Mueller,1702028,354031,injured,Out
2023-08-27 LA Galaxy-Chicago Fire FC,Chicago Fire FC,Javier Casas,1702028,396246,injured,Out
2023-08-27 LA Galaxy-Chicago Fire FC,Chicago Fire FC,Mauricio Pineda,1702028,393139,suspended,Out
2023-08-27 LA Galaxy-Chicago Fire FC,LA Galaxy,Chicharito,1702028,35003,injured,Out
2023-08-27 LA Galaxy-Chicago Fire FC,LA Galaxy,Chris Mavinga,1702028,96486,suspended,Out
2023-08-27 LA Galaxy-Chicago Fire FC,LA Galaxy,Mark Delgado,1702028,119623,injured doubtful,Doubtful
2023-08-27 LA Galaxy-Chicago Fire FC,LA Galaxy,Martín Cáceres,1702028,30635,injured,Out
2023-08-27 Minnesota United-Seattle Sounders FC,Minnesota United,Bongokuhle Hlongwane,1702031,433489,injured doubtful,Doubtful
2023-08-27 Minnesota United-Seattle Sounders FC,Minnesota United,Clint Irwin,1702031,126741,injured doubtful,Doubtful
2023-08-27 Minnesota United-Seattle Sounders FC,Minnesota United,Joseph Rosales,1702031,425097,injured doubtful,Doubtful
2023-08-27 Minnesota United-Seattle Sounders FC,Minnesota United,Kervin Arriaga,1702031,433488,injured,Out
2023-08-27 Minnesota United-Seattle Sounders FC,Minnesota United,Robin Lod,1702031,137533,injured,Out
2023-08-27 Minnesota United-Seattle Sounders FC,Minnesota United,Ryen Jiba,1702031,471103,injured,Out
2023-08-27 Minnesota United-Seattle Sounders FC,Seattle Sounders FC,Cristian Roldan,1702031,271592,injured doubtful,Doubtful
2023-08-27 Minnesota United-Seattle Sounders FC,Seattle Sounders FC,Kelyn Rowe,1702031,111954,injured,Out
2023-08-27 Minnesota United-Seattle Sounders FC,Seattle Sounders FC,Stefan Cleveland,1702031,337818,other,Out
2023-08-27 Portland Timbers-Vancouver Whitecaps,Portland Timbers,David Ayala,1702185,389242,injured,Out
2023-08-27 Portland Timbers-Vancouver Whitecaps,Portland Timbers,Eryk Williamson,1702185,358518,injured,Out
2023-08-27 Portland Timbers-Vancouver Whitecaps,Portland Timbers,Marvin Loría,1702185,377469,other,Out
2023-08-27 Portland Timbers-Vancouver Whitecaps,Portland Timbers,Santiago Moreno,1702185,424005,injured doubtful,Doubtful
2023-08-27 Portland Timbers-Vancouver Whitecaps,Vancouver Whitecaps,Luís Martins,1702185,108339,injured doubtful,Doubtful
2023-08-27 Real Salt Lake-Houston Dynamo FC,Houston Dynamo FC,Ifunanyachi Achara,1702026,393390,injured,Out
2023-08-27 Real Salt Lake-Houston Dynamo FC,Houston Dynamo FC,Micael,1702026,417543,injured doubtful,Doubtful
2023-08-27 Real Salt Lake-Houston Dynamo FC,Houston Dynamo FC,Tate Schmitt,1702026,371299,injured,Out
2023-08-27 Real Salt Lake-Houston Dynamo FC,Houston Dynamo FC,Teenage Hadebe,1702026,332944,injured doubtful,Doubtful
2023-08-27 Real Salt Lake-Houston Dynamo FC,Real Salt Lake,Brayan Vera,1702026,382284,suspended,Out
2023-08-27 Real Salt Lake-Houston Dynamo FC,Real Salt Lake,Erik Holt,1702026,371974,injured,Out
2023-08-27 Real Salt Lake-Houston Dynamo FC,Real Salt Lake,Zack Farnsworth,1702026,448622,injured,Out
2023-08-27 Sporting Kansas City-San Jose Earthquakes,San Jose Earthquakes,Jack Skahan,1702004,396105,injured doubtful,Doubtful
2023-08-27 Sporting Kansas City-San Jose Earthquakes,San Jose Earthquakes,Judson,1702004,239293,injured,Out
2023-08-27 Sporting Kansas City-San Jose Earthquakes,San Jose Earthquakes,Nathan,1702004,240917,injured,Out
2023-08-27 Sporting Kansas City-San Jose Earthquakes,San Jose Earthquakes,Oskar Agren,1702004,434258,other,Out
2023-08-27 Sporting Kansas City-San Jose Earthquakes,Sporting Kansas City,Graham Zusi,1702004,72626,injured,Out
2023-08-27 Sporting Kansas City-San Jose Earthquakes,Sporting Kansas City,Kortne Ford,1702004,333995,injured,Out
2023-08-27 Sporting Kansas City-San Jose Earthquakes,Sporting Kansas City,Nemanja Radoja,1702004,239053,injured,Out
2023-08-30 Atlanta United-FC Cincinnati,Atlanta United,Jamal Thiare,1702034,123191,ineligible,Doubtful
2023-08-30 Atlanta United-FC Cincinnati,Atlanta United,Machop Chol,1702034,413707,injured,Out
2023-08-30 Atlanta United-FC Cincinnati,FC Cincinnati,Dominique Badji,1702034,270584,injured doubtful,Doubtful
2023-08-30 Atlanta United-FC Cincinnati,FC Cincinnati,Stiven Jimenez,1702034,462801,injured,Out
2023-08-30 Atlanta United-FC Cincinnati,FC Cincinnati,Yerson Mosquera,1702034,425060,injured doubtful,Doubtful
2023-08-30 Charlotte FC-Orlando City,Charlotte FC,Adilson Malanda,1702036,408406,injured doubtful,Doubtful
2023-08-30 Charlotte FC-Orlando City,Charlotte FC,Brecht Dejaegere,1702036,296457,injured doubtful,Doubtful
2023-08-30 Charlotte FC-Orlando City,Charlotte FC,Enzo Copetti,1702036,323473,injured doubtful,Doubtful
2023-08-30 Charlotte FC-Orlando City,Charlotte FC,Hamady Diop,1702036,473871,injured,Out
2023-08-30 Charlotte FC-Orlando City,Charlotte FC,Nathan Byrne,1702036,90909,injured doubtful,Doubtful
2023-08-30 Charlotte FC-Orlando City,Charlotte FC,Vinicius Mello,1702036,417866,injured,Out
2023-08-30 Charlotte FC-Orlando City,Orlando City,Antônio Carlos,1702036,114164,injured,Out
2023-08-30 Charlotte FC-Orlando City,Orlando City,Ercan Kara,1702036,404210,other,Out
2023-08-30 Charlotte FC-Orlando City,Orlando City,Gastón González,1702036,379161,injured doubtful,Doubtful
2023-08-30 Charlotte FC-Orlando City,Orlando City,Robin Jansson,1702036,371971,injured doubtful,Doubtful
2023-08-30 Charlotte FC-Orlando City,Orlando City,Wilder Cartagena,1702036,125163,suspended,Out
2023-08-30 Inter Miami CF-Nashville SC,Inter Miami CF,Corentin Jean,1702039,118351,injured,Out
2023-08-30 Inter Miami CF-Nashville SC,Inter Miami CF,Edison Azcona,1702039,413765,injured,Out
